ID,associatedWithOccupation,contactDetails,description,endDate,function,name,sourceRecordLink,startDate,type,url,warning,workCount
Q7774949,,,,,,The Wildes,https://www.wikidata.org/wiki/Q7774949,,musical group,,,
Q17031182,,,,,,The Wilson Pickers,https://www.wikidata.org/wiki/Q17031182,,musical group,,,
Q7775180,,,,,,The Winston Giles Orchestra,https://www.wikidata.org/wiki/Q7775180,1/1/1999,musical group,,,
Q7775261,,,Australian folk rock band,,,The Wishing Well,https://www.wikidata.org/wiki/Q7775261,,musical group,,,
Q17151666,,,,,,The Wolfe Brothers,https://www.wikidata.org/wiki/Q17151666,,musical group,,,
Q7775453,,,,,,The Wolverines,https://www.wikidata.org/wiki/Q7775453,,musical group,,,
Q53451557,,,,,,The World According To James,https://www.wikidata.org/wiki/Q53451557,,musical group,,,
Q30275363,,,,,,The Wreckery,https://www.wikidata.org/wiki/Q30275363,1/1/1985,musical group,,,
Q7776316,,,,,,The Wrights,https://www.wikidata.org/wiki/Q7776316,1/1/2004,musical group,,,
Q18164402,,,Australian rock band,,,The Yes-Men,https://www.wikidata.org/wiki/Q18164402,1/1/1995,musical group,,,
Q7776915,,,Australian rock band,,,The Zorros,https://www.wikidata.org/wiki/Q7776915,1/1/1979,musical group,,,
Q3523927,,,Australian post-punk band,,,These Immortal Souls,https://www.wikidata.org/wiki/Q3523927,,musical group,,,
Q7784414,,,Australian band,,,Things of Stone and Wood,https://www.wikidata.org/wiki/Q7784414,1/1/1989,musical group,,,
Q7785151,,,,,,Thirsty Merc,https://www.wikidata.org/wiki/Q7785151,,musical group,,,
Q7785689,,,Australian synthpop band,,,This Digital Ocean,https://www.wikidata.org/wiki/Q7785689,,musical group,,,
Q7785996,,,,,,This Is Your Captain Speaking,https://www.wikidata.org/wiki/Q7785996,1/1/2005,musical group,,,
Q7796854,,,,,,Those Usual Suspects,https://www.wikidata.org/wiki/Q7796854,,musical group,,,
Q59555913,,,,,,Those Who Ride With Giants,https://www.wikidata.org/wiki/Q59555913,,musical group,,,
Q7796982,,,,,,Thought Criminals,https://www.wikidata.org/wiki/Q7796982,,musical group,,,
Q7797115,,,metal band,,,Thrall,https://www.wikidata.org/wiki/Q7797115,,musical group,,,
Q51029029,,,,,,ThrOes,https://www.wikidata.org/wiki/Q51029029,,musical group,,,
Q7798852,,,,,,Thumlock,https://www.wikidata.org/wiki/Q7798852,,musical group,,,
Q7798882,,,Australian hip hop group,,,Thundamentals,https://www.wikidata.org/wiki/Q7798882,,musical group,,,
Q7799400,,,,,,Thursday's Page,https://www.wikidata.org/wiki/Q7799400,1/1/2005,musical group,,,
Q2430218,,,Australian deathcore band,,,Thy Art Is Murder,https://www.wikidata.org/wiki/Q2430218,1/1/2006,musical group,,,
Q7799596,,,australian music band,,,Thylacine,https://www.wikidata.org/wiki/Q7799596,,musical group,,,
Q7800815,,,Australian folk band,,,Tiddas,https://www.wikidata.org/wiki/Q7800815,1/1/1990,musical group,,,
Q28370163,,,,,,Tigramuna,https://www.wikidata.org/wiki/Q28370163,,musical group,,,
Q7803062,,,"indie pop duo from Mandurah, Australia",,,Tim & Jean,https://www.wikidata.org/wiki/Q7803062,1/1/2008,musical group,,,
Q28316997,,,,,,Tim Gibuma and the Storm,https://www.wikidata.org/wiki/Q28316997,,musical group,,,
Q29861884,,,Australian music band associated with Tim Minchin,,,Timmy the Dog,https://www.wikidata.org/wiki/Q29861884,,musical group,,,
Q28316996,,,,,,Timothy Kain and Virginia Taylor,https://www.wikidata.org/wiki/Q28316996,,musical group,,,
Q250294,,,band,,,Tin Alley,https://www.wikidata.org/wiki/Q250294,1/1/1998,musical group,,,
Q7807770,,,,,,Tin Lids,https://www.wikidata.org/wiki/Q7807770,1/1/1990,musical group,,,
Q7807810,,,Australian band,,,Tin Tin,https://www.wikidata.org/wiki/Q7807810,1/1/1966,musical group,,,
Q74101,,,Australian indie band,,,Tinpan Orange,https://www.wikidata.org/wiki/Q74101,1/1/2005,musical group,,,
Q50505514,,,Australian band,,,Tiny Little Houses,https://www.wikidata.org/wiki/Q50505514,,musical group,,,
Q41556396,,,,,,Tired Lion,https://www.wikidata.org/wiki/Q41556396,1/1/2010,musical group,,,
Q1898365,,,rock band from Australia,,,TISM,https://www.wikidata.org/wiki/Q1898365,1/1/1982,musical group,,,
Q24189193,,,,,,Tjintu Desert Band,https://www.wikidata.org/wiki/Q24189193,,musical group,,,
Q15265920,,,,,,Tlot Tlot,https://www.wikidata.org/wiki/Q15265920,1/1/1986,musical group,,,
Q7812915,,,,,,Toe to Toe,https://www.wikidata.org/wiki/Q7812915,1/1/1992,musical group,,,
Q56294949,,,,,,Toecutter,https://www.wikidata.org/wiki/Q56294949,,musical group,,,
Q19310089,,,,,,Toehider,https://www.wikidata.org/wiki/Q19310089,,musical group,,,
Q7821253,,,Australian band fronted by Toni Collette,,,Toni Collette & the Finish,https://www.wikidata.org/wiki/Q7821253,,musical group,,,
Q539502,,,Australian pop punk band,,,Tonight Alive,https://www.wikidata.org/wiki/Q539502,1/1/2008,musical group,,,
Q7821517,,,,,,Tonite Only,https://www.wikidata.org/wiki/Q7821517,1/1/2005,musical group,,,
Q22909446,,,Australian electronic band,,,Tora,https://www.wikidata.org/wiki/Q22909446,,musical group,,,
Q51030159,,,Australian death metal band,,,Tortured,https://www.wikidata.org/wiki/Q51030159,,musical group,,,
Q16957748,,,Australian post-punk band,,,Total Control,https://www.wikidata.org/wiki/Q16957748,1/1/2008,musical group,,,
Q23765787,,,,,,Totally Gourdgeous,https://www.wikidata.org/wiki/Q23765787,1/1/1998,musical group,,,
Q18353614,,,,,,Totally Unicorn,https://www.wikidata.org/wiki/Q18353614,,musical group,,,
Q3533945,,,Australian heavy metal band,,,Tourettes,https://www.wikidata.org/wiki/Q3533945,1/1/2000,musical group,,,
Q7829942,,,,,,Town Criers,https://www.wikidata.org/wiki/Q7829942,,musical group,,,
Q3535975,,,"Australian band from Brisbane, Queensland",,,Toxic Lipstick,https://www.wikidata.org/wiki/Q3535975,,musical group,,,
Q28220556,,,,,,Toxicon,https://www.wikidata.org/wiki/Q28220556,,musical group,,,
Q7830956,,,,,,Toys Went Berserk,https://www.wikidata.org/wiki/Q7830956,,musical group,,,
Q21063103,,,,,,Tracer,https://www.wikidata.org/wiki/Q21063103,1/1/2004,musical group,,,
Q7834842,,,Australian alt-rock band,,,Transport,https://www.wikidata.org/wiki/Q7834842,1/1/2001,musical group,,,
Q17035386,,,,,,Travis Wellington Hedge,https://www.wikidata.org/wiki/Q17035386,,musical group,,,
Q7839860,,,Australian metal band,,,Tria Mera,https://www.wikidata.org/wiki/Q7839860,1/1/2006,musical group,,,
Q2508122,,,,,,Trial Kennedy,https://www.wikidata.org/wiki/Q2508122,,musical group,,,
Q4994071,,,Australian musical comedy trio,,,Tripod,https://www.wikidata.org/wiki/Q4994071,1/1/1997,musical group,,,
Q19880080,,,Australian punk rock band,,,Trophy Eyes,https://www.wikidata.org/wiki/Q19880080,,musical group,,,
Q56064390,,,Australian band,,,Tropical Fuck Storm,https://www.wikidata.org/wiki/Q56064390,,musical group,,,
Q3541111,,,,,,True Live,https://www.wikidata.org/wiki/Q3541111,1/1/2003,musical group,,,
Q15851602,,,,,,Truth Corroded,https://www.wikidata.org/wiki/Q15851602,,musical group,,,
Q7850932,,,,,,Tubular Bells for Two,https://www.wikidata.org/wiki/Q7850932,1/1/2008,musical group,,,
Q7851055,,,Australian band that formed in 1994,,,Tucker B's,https://www.wikidata.org/wiki/Q7851055,1/1/1994,musical group,,,
Q7851475,,,,,,Tuff Monks,https://www.wikidata.org/wiki/Q7851475,1/1/1982,musical group,,,
Q7852087,,,,,,Tulipan,https://www.wikidata.org/wiki/Q7852087,1/1/1993,musical group,,,
Q7852235,,,,,,Tully,https://www.wikidata.org/wiki/Q7852235,,musical group,,,
Q7852570,,,Australian rock band,,,Tumbleweed,https://www.wikidata.org/wiki/Q7852570,1/1/2009,musical group,,,
Q15851696,,,Australian dance-pop band,,,Tune in Tokyo,https://www.wikidata.org/wiki/Q15851696,1/1/2010,musical group,,,
Q7856112,,,,,,Turnstyle,https://www.wikidata.org/wiki/Q7856112,,musical group,,,
Q56826499,,,,,,Turtle Skull,https://www.wikidata.org/wiki/Q56826499,,musical group,,,
Q1153379,,,band,,,TV Rock,https://www.wikidata.org/wiki/Q1153379,1/1/2004,musical group,,,
Q7857598,,,Australian heavy metal band,,,Twelve Foot Ninja,https://www.wikidata.org/wiki/Q7857598,1/1/2008,musical group,,,
Q7857821,,,,,,Twenty Two Hundred,https://www.wikidata.org/wiki/Q7857821,,musical group,,,
Q7857845,,,,,,Twentysevens,https://www.wikidata.org/wiki/Q7857845,,musical group,,,
Q61388850,,,Australian indie pop band,,,Twerps,https://www.wikidata.org/wiki/Q61388850,1/1/2009,musical group,,,
Q60172532,,,Youtube comedy duo and classical musicians,,,TwoSet Violin,https://www.wikidata.org/wiki/Q60172532,,musical group,,,
Q7861448,,,Australian band,,,Tyrant,https://www.wikidata.org/wiki/Q7861448,,musical group,,,
Q28225663,,,"1984 thrash-metal band from Melbourne, Australia",,,Tyrus,https://www.wikidata.org/wiki/Q28225663,,musical group,,,
Q7672612,,,,,,TZU,https://www.wikidata.org/wiki/Q7672612,,musical group,,,
Q66363812,,,"musical project of the Australian drone, ambient and noise music artist Xandra Metcalfe",,,Uboa,https://www.wikidata.org/wiki/Q66363812,,musical group,,,
Q7880290,,,Australian band,,,Ultimatum,https://www.wikidata.org/wiki/Q7880290,,musical group,,,
Q7882467,,,Australian rock band,,,Uncanny X-Men,https://www.wikidata.org/wiki/Q7882467,1/1/1981,musical group,,,
Q15435380,,,,,,Uncle Jed,https://www.wikidata.org/wiki/Q15435380,,musical group,,,
Q56273887,,,Australian band,,,Uncle Jed,https://www.wikidata.org/wiki/Q56273887,,musical group,,,
Q7883644,,,Australian indie rock band,,,Underground Lovers,https://www.wikidata.org/wiki/Q7883644,1/1/1990,musical group,,,
Q1380440,,,band,,,Unitopia,https://www.wikidata.org/wiki/Q1380440,1/1/1996,musical group,,,
Q7893871,,,band,,,Universal,https://www.wikidata.org/wiki/Q7893871,,musical group,,,
Q7896834,,,Australian musical group; metal band,,,Universum,https://www.wikidata.org/wiki/Q7896834,1/1/2006,musical group,,,
Q30598251,,,,,,Ups and Downs,https://www.wikidata.org/wiki/Q30598251,1/1/1983,musical group,,,
Q60847081,,,,,,Ur Draugr,https://www.wikidata.org/wiki/Q60847081,,musical group,,,
Q32301056,,,Australian band,,,Urgrund,https://www.wikidata.org/wiki/Q32301056,1/1/1998,musical group,,,
Q7901647,,,,,,Us Mob,https://www.wikidata.org/wiki/Q7901647,,musical group,,,
Q48700693,,,,,,Ute,https://www.wikidata.org/wiki/Q48700693,,musical group,,,
Q7907718,,,Australian band,,,V Capri,https://www.wikidata.org/wiki/Q7907718,1/1/1984,musical group,,,
Q28530094,,,,,,Vallis Alps,https://www.wikidata.org/wiki/Q28530094,,musical group,,,
Q7912995,,,,,,Vampire Lovers,https://www.wikidata.org/wiki/Q7912995,1/1/1982,musical group,,,
Q945687,,,"Electropop band from Sydney, Australia",,,Van She,https://www.wikidata.org/wiki/Q945687,1/1/2005,musical group,,,
Q1635875,,,Australian electro house band,,,Vandalism,https://www.wikidata.org/wiki/Q1635875,1/1/2004,musical group,,,
Q1470939,,,Band,,,Vanishing Point,https://www.wikidata.org/wiki/Q1470939,1/1/1995,musical group,,,
Q7915567,,,,,,Vardos,https://www.wikidata.org/wiki/Q7915567,,musical group,,,
Q1639850,,,band,,,Vauxdvihl,https://www.wikidata.org/wiki/Q1639850,,musical group,,,
Q2511596,,,australian metal band,,,Vdelli,https://www.wikidata.org/wiki/Q2511596,,musical group,,,
Q56277172,,,,,,Venom P. Stinger,https://www.wikidata.org/wiki/Q56277172,,musical group,,,
Q30083430,,,a string quartet founded by Henri Verbrugghen,,,Verbrugghen String Quartet,https://www.wikidata.org/wiki/Q30083430,1/1/1903,musical group,,,
Q7927252,,,,,,Victorian Philharmonic Orchestra,https://www.wikidata.org/wiki/Q7927252,,musical group,,,
Q22273862,,,"orchestra based in Melbourne, Australia",,,Victorian Youth Symphony Orchestra,https://www.wikidata.org/wiki/Q22273862,1/1/1942,musical group,,,
Q7929372,,,Australian vocal duo who are sisters,,,Vika and Linda,https://www.wikidata.org/wiki/Q7929372,,musical group,,,
Q51030170,,,,,,Vilifier,https://www.wikidata.org/wiki/Q51030170,,musical group,,,
Q7930663,,,,,,Village Kid,https://www.wikidata.org/wiki/Q7930663,,musical group,,,
Q20046924,,,Australian musical duo,,,Vintage Violence,https://www.wikidata.org/wiki/Q20046924,,musical group,,,
Q2154972,,,Australian rock band,,,Violent Soho,https://www.wikidata.org/wiki/Q2154972,1/1/2004,musical group,,,
Q1539935,,,Australian band,,,Virgin Black,https://www.wikidata.org/wiki/Q1539935,1/1/1993,musical group,,,
Q17040920,,,,,,Vision Four 5,https://www.wikidata.org/wiki/Q17040920,,musical group,,,
Q28370165,,,,,,Voices from the Vacant Lot,https://www.wikidata.org/wiki/Q28370165,,musical group,,,
Q7939770,,,,,,Voigt/465,https://www.wikidata.org/wiki/Q7939770,,musical group,,,
Q7940772,,,,,,Voltaire Twins,https://www.wikidata.org/wiki/Q7940772,,musical group,,,
Q31837159,,,,,,Vomitor,https://www.wikidata.org/wiki/Q31837159,,musical group,,,
Q27817800,,,Grindcore band based out of Australia,,,Vomitorial Corpulence,https://www.wikidata.org/wiki/Q27817800,1/1/1993,musical group,,,
Q2534926,,,Australian progressive metal band,,,Voyager,https://www.wikidata.org/wiki/Q2534926,1/1/1999,musical group,,,
Q15853245,,,,,,VulgarGrad,https://www.wikidata.org/wiki/Q15853245,,musical group,,,
Q7958543,,,Australian funk/pop band,,,Wa Wa Nee,https://www.wikidata.org/wiki/Q7958543,1/1/1985,musical group,,,
Q60776227,,,Australian band,,,Waax,https://www.wikidata.org/wiki/Q60776227,,musical group,,,
Q22121848,,,Australian band,,,Wagons,https://www.wikidata.org/wiki/Q22121848,1/1/1999,musical group,,,
Q7960018,,,,,,Waikiki,https://www.wikidata.org/wiki/Q7960018,,musical group,,,
Q7960546,,,Australian rock band,,,Waiting Room,https://www.wikidata.org/wiki/Q7960546,,musical group,,,
Q7967236,,,Australian contemporary jazz band,,,Wanderlust,https://www.wikidata.org/wiki/Q7967236,,musical group,,,
Q2364940,,,,,,Warumpi Band,https://www.wikidata.org/wiki/Q2364940,1/1/1980,musical group,,,
Q6651154,,,Australian band,,,Watussi,https://www.wikidata.org/wiki/Q6651154,1/1/2005,musical group,,,
Q7975790,,,Australian jazz group,,,Way Out West,https://www.wikidata.org/wiki/Q7975790,,musical group,,,
Q50082918,,,Australian band,,,We Lost the Sea,https://www.wikidata.org/wiki/Q50082918,1/1/2007,musical group,,,
Q2308817,,,Australian Rock Music Band,,,Weddings Parties Anything,https://www.wikidata.org/wiki/Q2308817,,musical group,,,
Q60392727,,,,,,West Thebarton,https://www.wikidata.org/wiki/Q60392727,,musical group,,,
Q7987508,,,,,,Western Australian Charity Orchestra,https://www.wikidata.org/wiki/Q7987508,,musical group,,,
Q15713325,,,Australian music project,,,What So Not,https://www.wikidata.org/wiki/Q15713325,1/1/2011,musical group,,,
Q7993149,,,,,,Where's the Pope?,https://www.wikidata.org/wiki/Q7993149,1/1/1984,musical group,,,
Q7993832,,,,,,Whirlywirld,https://www.wikidata.org/wiki/Q7993832,1/1/1978,musical group,,,
Q2566849,,,,,,White Boys Blue,https://www.wikidata.org/wiki/Q2566849,,musical group,,,
Q104129717,,,Australian band,,,White Cross,https://www.wikidata.org/wiki/Q104129717,,musical group,,,
Q56294736,,,,,,Whitehorse,https://www.wikidata.org/wiki/Q56294736,,musical group,,,
Q16250898,,,,,,Wickety Wak,https://www.wikidata.org/wiki/Q16250898,1/1/1975,musical group,,,
Q8000584,,,,,,Wild Cherries,https://www.wikidata.org/wiki/Q8000584,1/1/1964,musical group,,,
Q30603322,,,,,,Wild Honey,https://www.wikidata.org/wiki/Q30603322,,musical group,,,
Q8000758,,,,,,Wild Pumpkins At Midnight,https://www.wikidata.org/wiki/Q8000758,1/1/1984,musical group,,,
Q17060510,,,,,,Wild Water,https://www.wikidata.org/wiki/Q17060510,,musical group,,,
Q8001238,,,Australian rock/reggae band,,,Wildflower,https://www.wikidata.org/wiki/Q8001238,,musical group,,,
Q8003122,,,Australian rock band,,,Will Stoker and the Embers,https://www.wikidata.org/wiki/Q8003122,1/1/2005,musical group,,,
Q47509365,,,Perth-based hip-hop band,,,Winston Surfshirt,https://www.wikidata.org/wiki/Q47509365,,musical group,,,
Q60745394,,,Australian music duo,,,Winterbourne,https://www.wikidata.org/wiki/Q60745394,,musical group,,,
Q8027005,,,,,,Wirrinyga Band,https://www.wikidata.org/wiki/Q8027005,,musical group,,,
Q8027561,,,Australian metalcore band,,,Wish for Wings,https://www.wikidata.org/wiki/Q8027561,1/1/2002,musical group,,,
Q22031709,,,Australian band,,,Wishful Thinking,https://www.wikidata.org/wiki/Q22031709,1/1/1998,musical group,,,
Q8027836,,,Australian rock band,,,Witch Hats,https://www.wikidata.org/wiki/Q8027836,1/1/2004,musical group,,,
Q17039143,,,Australian Pop Punk Musical Group,,,With Confidence,https://www.wikidata.org/wiki/Q17039143,1/1/2012,musical group,,,
Q56294735,,,,,,Withoutending,https://www.wikidata.org/wiki/Q56294735,,musical group,,,
Q52605259,,,Australian jazz ensemble,,,Wizards of Oz,https://www.wikidata.org/wiki/Q52605259,1/1/1987,musical group,,,
Q8029788,,,,,,Wolf & Cub,https://www.wikidata.org/wiki/Q8029788,1/1/2002,musical group,,,
Q736766,,,Australian hard rock band,,,Wolfmother,https://www.wikidata.org/wiki/Q736766,1/1/2000,musical group,,,
Q8030375,,,,,,Wollongong Symphony Orchestra,https://www.wikidata.org/wiki/Q8030375,1/1/2004,musical group,,,
Q8031435,,,,,,Women in Docs,https://www.wikidata.org/wiki/Q8031435,1/1/1998,musical group,,,
Q8033068,,,,,,Woodlock,https://www.wikidata.org/wiki/Q8033068,1/1/2011,musical group,,,
Q55637895,,,,,,Woof! (band),https://www.wikidata.org/wiki/Q55637895,,musical group,,,
Q8036699,,,,,,Worldfly,https://www.wikidata.org/wiki/Q8036699,,musical group,,,
Q8038613,,,,,,Wrong Kind of Stone Age,https://www.wikidata.org/wiki/Q8038613,1/1/1983,musical group,,,
Q1635783,,,Australian punk rock band,,,X,https://www.wikidata.org/wiki/Q1635783,1/1/1977,musical group,,,
Q8042676,,,,,,X & Hell,https://www.wikidata.org/wiki/Q8042676,,musical group,,,
Q28421950,,,,,,Xenos,https://www.wikidata.org/wiki/Q28421950,1/1/1989,musical group,,,
Q8043791,,,Australian band,,,Xero,https://www.wikidata.org/wiki/Q8043791,,musical group,,,
Q8042273,,,Australian indie-punk band,,,XL Capris,https://www.wikidata.org/wiki/Q8042273,1/1/1978,musical group,,,
Q28229988,,,musical duo,,,Xylouris White,https://www.wikidata.org/wiki/Q28229988,,musical group,,,
Q8046390,,,,,,Yabu Band,https://www.wikidata.org/wiki/Q8046390,,musical group,,,
Q8053531,,,,,,Yidcore,https://www.wikidata.org/wiki/Q8053531,,musical group,,,
Q1058926,,,Australian music duo,,,Yolanda Be Cool,https://www.wikidata.org/wiki/Q1058926,1/1/2009,musical group,,,
Q1590496,,,Australian musical group,,,Yothu Yindi,https://www.wikidata.org/wiki/Q1590496,1/1/1986,musical group,,,
Q3113014,,,Australian rock band,,,You Am I,https://www.wikidata.org/wiki/Q3113014,1/1/1989,musical group,,,
Q8058524,,,,,,Young and Restless,https://www.wikidata.org/wiki/Q8058524,1/1/2004,musical group,,,
Q8058070,,,,,,Young Divas,https://www.wikidata.org/wiki/Q8058070,1/1/2006,musical group,,,
Q8058089,,,,,,Young Elders,https://www.wikidata.org/wiki/Q8058089,1/1/1982,musical group,,,
Q8058169,,,,,,Young Heretics,https://www.wikidata.org/wiki/Q8058169,1/1/2009,musical group,,,
Q8058304,,,,,,Young Men Society,https://www.wikidata.org/wiki/Q8058304,1/1/2009,musical group,,,
Q1285244,,,band,,,Youth Group,https://www.wikidata.org/wiki/Q1285244,1/1/1996,musical group,,,
Q59114267,,,,,,Ytho.,https://www.wikidata.org/wiki/Q59114267,,musical group,,,
Q8060436,,,,,,Yugul,https://www.wikidata.org/wiki/Q8060436,,musical group,,,
Q8061266,,,Australian hip hop group,,,Yung Warriors,https://www.wikidata.org/wiki/Q8061266,,musical group,,,
